Hotel,https://www.tripadvisor.com/ShowUserReviewsg154235d3508178r402035548OneXalapaLasAnimasXalapaCentralMexicoandGulfCoast.html,Date of stay: August 2016,One Xalapa Las Animas,Mexico,Central Mexico and Gulf Coast,Veracruz,"Jeffersonville, Indiana",Very racial people,If you are   From the United States they do not like you I came through The lobby to go to my room one night they made racial remarks will not stay here anymore The room was nice and clean the maid came every day when I got back the room was nice but the people at the front desk some of them very very rude.
Hotel,https://www.tripadvisor.com/ShowUserReviewsg198835d243113r509586797MovenpickHotelZurichRegensdorfRegensdorf.html,Date of stay: August 2017,Movenpick Hotel Zurich Regensdorf,Europe,Switzerland,Canton of Zurich,"Barcelona, Spain",Bullying and the feeling of racial discrimination,"I stayed in this hotel last week, I came with my family of eight and booked two rooms.  There were some confusion with payment at check out and the gentleman reception was extremely rude to us, he demanded for us to show our bank statements for one room that was prepaid. He also accused us of lying and was not helpful in resolving the matter at all. His exact words were Look, if you walk out of the door now and refuse to pay, we would still charge the money out of your credit card. I was so embarrassed, and in disbelief how can he talk to anybody like this.  We had good intentions to pay and were very polite to him, we only wanted to resolve the matter. I insisted he check on his system again for the payment, and after asking 3 times he looked and found out one room had already been paid for. The Italian restaurant also refused to give us a table, and I had to ask the hotel staff to help us. Eventually the manager gave us a table and in a rude manner he told us we had to order one main each. They were bullying, the feeling of racial discrimination and being accused of lying.  I can not believe how we were treated by a hotel such as Movenpick.  This kind of customer service is unacceptable and we will never return again."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg34802d1165321r489145271ComfortSuitesBrunswickBrunswickGoldenIslesofGeorgiaGeorgia.html,Date of stay: May 2017,Comfort Suites Brunswick,United States,Georgia GA,Georgia Coast,"Baltimore, Maryland",Racial Profiling,I am a minority college student that experienced racial profiling.  I was a victim of discrimination as soon as I walked into the building. The staff refused to help me and followed me around the facility.
Hotel,https://www.tripadvisor.com/ShowUserReviewsg293974d295801r427531206DeluxeGoldenHornSultanahmetHotelIstanbul.html,Date of stay: October 2016,Deluxe Golden Horn Sultanahmet Hotel,Europe,Turkey,Istanbul,unknown,RACIAL ABUSE ..... THE WORST HOTEL IN THE WORLD,"Hello,I am glad that I have had an opportunity to give a feedback. I only wish that the owner/senior management of the hotel reads this. We checkedin on the 04th Oct for 5 nights till 09th Oct 2016 and stayed in room number 410.I and my wife are doctors, surgeon and a physician respectively, originating from India, settled in Canada. We are widely traveled, to over 97 countries with several dozen bookings from Booking.com. I want to state that I went through the worst humiliation and racial abuse at this hotel. The matter was brought to the notice of Mrs Dilek, Manager, personally, who promised of action but was repeated again and again for the next two days. When we checked in I had the worst of experiences. The receptionist was unwelcoming, outright rude, making fun of our origin, asking if we were Muslims and then mocking at the negative reply...... After checkingin we asked if tea can be given. The receptionist while we were at the lobby answered that there is no tea and this is not a tea shop like you have in India. Trying not to make a scene we avoided contact with the reception. However he once shouted at my wife, ""Oh Lady come here"". We avoided all contact and insinuation.On the 06th night, can be verified from the calls to the reception, I requested if the wifi can be made ok, as the wifi in Room 410 is pretty weak and would turn off by itself. The receptionist shouted...""So  what can I do .... Tell anyone else...whole city like this."" I believe the hotel has a recording of all conversations. Please do check this. All incidents till this point were personally informed to the manager, Mrs Dilek. She noted the details on a paper, but no action was taken, as the abuse persisted.Before checkout I had sent a mail for checkout at 1.00 pm. This had been personally approved by the manager. However when I told the receptionist at 10.30 am that I would leave the room by 1.00 pm, he was so rude, saying that there is no manager here, today is Sunday and only he is the boss and made fun of me, making faces, mocking me. I felt like reporting him to the police for his behavior. He said what do you think of yourself I also traveled to USA, Europe...don't think much of yourself and so very much more. ""Make sure that you are here at the reception before 1.00 pm or else...We are doctors, done fairly well for ourselves, financially very well off. One does not expect that from a receptionist. Some dignified reply, some decency, and most of NO ABUSE ON ACCOUNT OF MY SKIN COLOR OR RELIGION, is  least one expects in any reputable hotel.I have never stayed in a hotel with such poor reception staff. I wish I had not stayed at Deluxe Golden Horn Hotel.IF EVER I COME TO ISTANBUL AGAIN, I SHALL NEVER EVEN GO NEAR DELUXE GOLDEN HORN HOTEL, LET ALONE, STAY THERE.WHY DOES THE MANAGEMENT NOT REFLECT ON THE FACT THAT, A WELL DONE UP PLACE, WITH THE BEST LOCATION IN ISTANBUL, WITH EVERYTHING ELSE GOOD, HAVE A LOW RATING ON VARIOUS SITES. REFLECT AND DELIBERATE ON THIS, YOU WILL SEE THE BEHAVIOR OF THE RECEPTIONISTS RESPONSIBLE. AS FAR AS I AM CONCERNED, I AM DONE WITH THIS HOTEL. HOWEVER BEFORE I CLOSE THIS CHAPTER, I SHALL SEND A DETAILED COMPLAINT, INCLUDING TWO AUDIO RECORDINGS OF THE RECEPTIONIST TO THE CONCERNED MINISTRY OF TOURISM. I SHALL REMAIN AVAILABLE FOR ANY INVESTIGATION BY THE MINISTRY, EVEN TRAVEL TO ISTANBUL AGAIN TO FACILITATE THE INVESTIGATION, AS I HAVE BEEN DEEPLY HURT.Dr Sanjay Khanna"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg303978d304441r641620224KilaguniSerenaSafariLodgeTsavoNationalParkWestCoastProvince.html,Date of stay: December 2018,Kilaguni Serena Safari Lodge,Africa,Kenya,Coast Province,unknown,Poor service and racial discrimination,"We are currently at the lodge now and the staff is slow at the dining area, they insist on serving us soup but drag their feet and bring it at intervals meaning not everyone at the table is having soup and bread at the same time also it gets cold before the bread also comes.I had to call the reception 3 times to get cob webs inside the shower cubicle and behind the door where to hang towels after showering. There was a spider trapped in there and an insect. We have just come for dinner and wanted to sit at a certain table they told us no it's booked by their guests staying with them! Sooo who exactly are we if we are not guests staying with them and paying for the exact same rooms at the exact same time Terrible service and racial discrimination!"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg293928d4328685r605891289HavanaNhaTrangHotelNhaTrangKhanhHoaProvince.html,Date of stay: July 2018,Havana Nha Trang Hotel,Asia,Vietnam,Khanh Hoa Province,"Hanoi, Vietnam",Racial discrimination,"Our stay was good until it was hampered by racial discrimation by pool staff; our previous 3 night were satisfactory at best and then because we werent the normal race and didnt fit in, we were outcasted by staff and made to feel like we werent meant to be here. Will not be recommending to people. Please correct staff. Thank you, Jeremy."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg295424d1546993r582800132CitymaxHotelAlBarshaattheMallDubaiEmirateofDubai.html,Date of stay: May 2018,Citymax Hotel Al Barsha at the Mall,Middle East,United Arab Emirates,Emirate of Dubai,"Dubai, United Arab Emirates",Racial Discrimination,"I went with my wife who is a Westerner and I am an Easterner, married for 15 years. We went to the reservation desk, we were asked for the IDs so we represented our IDs to the booking agent at the reservation desk. His response was, ""Sorry, my supervisor refused to book a room for you"". Naturally, I asked why, since we've been told that there are rooms available for a very goo rate!  His response was, ""You both are from different countries White VS Brown and THIS WOMAN'S last name is not as same as yours.Now, that's pure racial discrimination. We have stated any few many hotels in Dubai,and never faced this kind of treatment. The decision was absolutely personal discretion of the supervisor. There is no such rule neither in their book, nor by law."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg33146d235454r289240207StFrancisArmsSunnyvaleCalifornia.html,Date of stay: July 2015,St. Francis Arms,United States,California CA,Sunnyvale,"Sunnyvale, California",Racial discriminatory treatment for Indians,"We would like to register our deep dissatisfaction over the mismanagement and complain about the racial discriminatory treatment being given to Asians particularly Indian families in the St. Francis Arms Apartment at Sunnyvale.The property manager treats us as if we are staying here at Free of Cost and talks very rudely even with our families in our absence, when they go to complain about any maintenance issueThe above points are only some of the misdeeds by the manager. While we are paying such high amounts towards rentals putting up with other inconveniences, the treatment given to us is hurting our sentiments and families"
Hotel,https://www.tripadvisor.com/ShowUserReviewsg51513d1176363r521145562BuffaloRunHotelMiamiOklahoma.html,Date of stay: August 2017,Buffalo Run Hotel,United States,Oklahoma OK,Miami,"Broken Arrow, Oklahoma",Casino racial profiling to the elderly  hispanic,"This casino is the worst for racial profiling. Both my parents are elderly and traveled 3 hours to go to this casino only to be harassed by the staff. The staff at this casino need to be trained in public relations  laws related to Title 31. Detaining someone without cause or probability is against the law. My parents were offended  humiliated over the entire experience  how inappropriate the staff acted. I hope this doesn't happen to someone else's parents just because they are Hispanic. Unfortunately, I don't have an option to list the rating as a 0."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg294260d7394467r562357374BoracaySummerPalaceBoracayMalayAklanProvincePanayIslandVisayas.html,Date of stay: February 2018,Boracay Summer Palace,Asia,Philippines,Visayas,unknown,Racial Profilers,"Was racially profiled by two of their security personnel on two different instances. Was and am still very disappointed by this. They should train their security to respect all guests, regardless of color. Don't book here if you're not white. Terrible."
Hotel,https://www.tripadvisor.com/ShowUserReviewsg55879d657872r544426940ComfortSuitesGalvestonGalvestonGalvestonIslandTexas.html,Date of stay: November 2017,Comfort Suites Galveston,United States,Texas TX,Texas Gulf Coast,Joplin,racial profiling going on here,"Stopped in at 2 p.m., white male clerk told us rooms werent cleaned, come back at 3.  We returned at 3 and black female clerk told us rooms werent cleaned still, but shed have head housekeeper clean room 319 for us. We had a seat nearby, and several more guests mostly black checked in and went to their rooms, apparently. At four I asked about our room and the same clerk told us that she had to pull housekeeping away from our room to clean those for others checking in, that shed let us know when the room was ready. At 4:30 she finally allowed us to check in. Is this typical of this particular hotel  Next morning we arrived at breakfast room at 8:30 and the attendant told us that all the eggs had been consumed by all those before us. breakfast hours are 69:30  We decided to have cereal but the skim milk was putrid. Told the attended who said she didnt drink milk. SO She replaced the milk and we had breakfast. The next morning, the same think, skim milk was sour and had to be replaced. I suggest to the same attendant that she should have maintenance check the refrigerator if the dates on the milk cartons was good. She replied that the refrigerators were fine. The next morning, guess what, the milk was again sour and a different attendant agreed that either the milk had expired or the refrigerator needed to be checked. I suggest that if you must stay in a Comfort Inn, go to the other one in Galveston. This one wont see me back."
